,Unnamed: 0.1,Unnamed: 0,Name,Price,Producer,MPN,EAN,UPC,Length,Slots,8-Pin Connectors,6-Pin Connectors,HDMI,DisplayPort,DVI,VGA,Boost Clock,Vram,Memory Clock,TDP,Product Page
263,263,991,Gigabyte Radeon RX 560 Gaming OC 4G,$175.21 USD,Gigabyte,GV-RX560GAMING OC-4GD,4719331301828,889523010648.0,190 mm,2.0,0,1,0,0,0,0,MHz,4 GB,,90 W,https://www.amazon.ca/Gigabyte-Radeon-Gaming-REv2-0-GV-RX560GAMING/dp/B0762PP97W?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0762PP97W
264,264,993,Gigabyte Radeon RX 5600 XT Gaming OC,$316.26 USD,Gigabyte,GV-R56XTGAMING OC-6GD,4719331306441,889523020739.0,279.85 mm,2.5,1,0,1,3,0,0,1620 MHz,6 GB,,150 W,https://www.amazon.ca/dp/B083X25J8C?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
265,265,994,Gigabyte Radeon RX 5600 XT Windforce OC,$320.52 USD,Gigabyte,GV-R56XTWF2OC-6GD,4719331306496,889523021149.0,228 mm,2.0,1,0,1,3,0,0,MHz,6 GB,,150 W,https://www.amazon.ca/dp/B083YJFHFH?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
266,266,995,Gigabyte Radeon RX 570 Aorus 4G,$328.15 USD,Gigabyte,GV-RX570AORUS-4GD,4719331301415,889523009741.0,232 mm,2.0,1,0,0,0,0,0,1280 MHz,4 GB,,120 W,https://www.amazon.ca/Gigabyte-AORUS-Radeon-Graphic-GV-RX570AORUS-4GD/dp/B06Y43ZKFF?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06Y43ZKFF
267,267,996,Gigabyte Radeon RX 570 Gaming 4G,$160.4 USD,Gigabyte,GV-RX570GAMING-4GD,4719331301347,889523009659.0,232 mm,2.0,1,0,0,0,0,0,1244 MHz,4 GB,,120 W,https://www.amazon.ca/Gigabyte-Radeon-Gaming-Graphic-GV-RX570GAMING-4GD/dp/B06Y3RT952?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06Y3RT952
268,268,997,Gigabyte Radeon RX 5700,$342.4 USD,Gigabyte,GV-R57-8GD-B,4719331305161,889523018606.0,270 mm,2.0,1,1,1,3,0,0,1725 MHz,8 GB,,180 W,https://www.amazon.ca/GIGABYTE-Radeon-Graphics-256-Bit-GV-R57-8GD-B/dp/B07T86GSGK?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07T86GSGK
269,269,999,Gigabyte Radeon RX 5700 XT,$429.47 USD,Gigabyte,GV-R57XT-8GD-B,4719331305178,889523018613.0,270 mm,2.0,1,1,1,3,0,0,1905 MHz,8 GB,,225 W,https://www.amazon.ca/GIGABYTE-256-Bit-Express-DirectX-Gv-R57XT-8GD-B/dp/B07TFMDJK7?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07TFMDJK7
270,270,1000,Gigabyte Radeon RX 5700 XT Gaming OC,$404.75 USD,Gigabyte,GV-R57XTGAMING OC-8GD,4719331305383,889523019047.0,279.85 mm,2.5,1,1,1,3,0,0,1905 MHz,8 GB,,180 W,https://www.amazon.ca/dp/B07W95D5V3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
271,271,1002,Gigabyte Radeon RX 580 Aorus 4G,$344.65 USD,Gigabyte,GV-RX580AORUS-4GD,4719331301361,889523009697.0,232 mm,2.0,1,0,1,3,1,0,1365 MHz,4 GB,7000 MHz,185 W,https://www.amazon.ca/dp/B06Y3V1K81?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
272,272,1003,Gigabyte Radeon RX 580 Aorus 8G,$364.68 USD,Gigabyte,GV-RX580AORUS-8GD,4719331301354,889523009666.0,232 mm,2.0,1,0,1,3,1,0,1365 MHz,8 GB,8000 MHz,185 W,https://www.amazon.ca/dp/B06Y46X4L9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
273,273,1005,Gigabyte Radeon RX 580 Gaming 4G,$330.26 USD,Gigabyte,GV-RX580GAMING-4GD,4719331301446,889523009840.0,232 mm,2.0,1,0,1,3,1,0,1340 MHz,4 GB,7000 MHz,185 W,https://www.amazon.ca/dp/B06Y44TWF3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
274,274,1006,Gigabyte Radeon RX 580 Gaming 8G,$244.47 USD,Gigabyte,GV-RX580GAMING-8GD,4719331301439,889523009833.0,232 mm,2.0,1,0,1,3,1,0,1340 MHz,8 GB,8000 MHz,185 W,https://www.amazon.ca/Gigabyte-Radeon-Gaming-Graphic-GV-RX580GAMING-8GD/dp/B06Y3ZQPY6?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06Y3ZQPY6
275,275,1013,Gigabyte Radeon RX Vega 56 Gaming OC,$306.1 USD,Gigabyte,GV-RXVEGA56GAMING OC-8GD,4719331302924,,273.8 mm,2.5,2,0,3,3,0,0,1501 MHz,8 GB,800 MHz,250 W,https://www.amazon.ca/Gigabyte-Radeon-Gaming-Graphic-GV-RXVEGA56GAMING/dp/B079LT39Z7?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B079LT39Z7
276,276,1015,Gigabyte Radeon RX Vega 64 Gaming OC,$701.82 USD,Gigabyte,GV-RXVEGA64GAMING OC-8GD,4719331302771,889523011652.0,273.8 mm,2.5,2,0,3,3,0,0,1560 MHz,8 GB,945 MHz,300 W,https://www.amazon.ca/dp/B079MFMQ8D?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
277,277,1018,Gigabyte Radeon VII,$741.99 USD,Gigabyte,GV-RVEGA20-16GD-B,4719331304508,,280 mm,2.0,2,0,1,3,0,0,1750 MHz,16 GB,2000 MHz,300 W,https://www.amazon.ca/GIGABYTE-4096-Bit-Express-DirectX-Gv-RVEGA20-16GD-B/dp/B07N4NKHRT?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07N4NKHRT
278,278,1115,MSI GeForce GTX 1050 Ti 4GT OC,$166.1 USD,MSI,V809-2277R,4719072487065,,215 mm,2.0,0,0,0,0,0,0,1455 MHz,4 GB,,75 W,https://www.amazon.ca/dp/B01MG3IX4F?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
279,279,1117,MSI GeForce GTX 1050 Ti Gaming X 4G,$151.59 USD,MSI,V335-001R,4719072487553,824142137420.0,229 mm,2.0,0,1,0,0,0,0,1468 MHz,4 GB,MHz,75 W,https://www.amazon.ca/dp/B01MA62JSZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
280,280,1147,MSI GeForce GTX 1080 Ti Gaming X 11G,$779.02 USD,MSI,V360-001R,4719072517151,,290 mm,2.5,2,0,0,0,0,0,1657 MHz,11 GB,MHz,250 W,https://www.amazon.ca/dp/B06XVG7M23?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
281,281,1154,"MSI GeForce GTX 1650 Gaming X 4G, 4096 MB GDDR5",$180.07 USD,MSI,V380-003R,4719072629298,,259 mm,2.0,0,0,1,1,0,0,1860 MHz,4 GB,8000 MHz,75 W,https://www.amazon.ca/dp/B07QTMRJTK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
282,282,1157,MSI GeForce GTX 1650 Ventus XS OCV1,$115.32 USD,MSI,V809-3609R,4719072744526,824142222973.0,179 mm,2.0,0,0,2,1,0,0,1620 MHz,4 GB,8000 MHz,75 W,https://www.amazon.ca/dp/B08J9CF57K?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
283,283,1158,MSI GeForce GTX 1660 Gaming X,$250.45 USD,MSI,V379-001R,4719072626686,824142179925.0,247 mm,2.0,1,0,1,3,0,0,1860 MHz,6 GB,8000 MHz,130 W,https://www.amazon.ca/dp/B07P9G4QK1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
284,284,1161,MSI GeForce GTX 1660 Super Ventus XS OC,$256.77 USD,MSI,V375-279R,4719072681852,824142200575.0,204 mm,2.0,1,0,1,3,0,0,1815 MHz,6 GB,14000 MHz,125 W,https://www.amazon.ca/dp/B07ZHDZ1K6?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
285,285,1163,MSI GeForce GTX 1660 Ti Gaming X 6G,$303.95 USD,MSI,V375-040R,4719072621964,824142178553.0,247 mm,,1,0,1,1,0,0,1875 MHz,6 GB,12000 MHz,130 W,https://www.amazon.ca/dp/B07N825Y1L?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
286,286,1164,MSI GeForce GTX 1660 Ti Ventus XS 6G,$283.96 USD,MSI,V375-032R,4719072622961,824142178843.0,204 mm,2.0,1,0,1,3,0,0,1830 MHz,6 GB,12000 MHz,120 W,https://www.amazon.ca/dp/B07N824KNV?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
287,287,1167,MSI GeForce RTX 2060 Ventus GP 6G OC,$304.65 USD,MSI,V375-231R,4719072658731,824142191156.0,226 mm,2.0,1,0,1,3,0,0,1710 MHz,6 GB,14000 MHz,160 W,https://www.amazon.ca/dp/B091PVFYXM?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
288,288,1175,MSI Geforce RTX 2080 Super Gaming X Trio,$1370.19 USD,MSI,V372-248R,4719072660031,824142192375.0,328 mm,2.75,2,0,1,3,0,0,1845 MHz,8 GB,15500 MHz,250 W,https://www.amazon.ca/dp/B07VDMGYGZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
289,289,1177,MSI GeForce RTX 2080 Ti Gaming X Trio,$1413.71 USD,MSI,V371-026R,4719072596965,824142170526.0,327 mm,2.5,2,1,1,3,0,0,MHz,11 GB,,250 W,https://www.amazon.ca/dp/B07GJ3ZD69?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
290,290,1179,MSI GeForce RTX 3060 Aero ITX 12G OC,$394.96 USD,MSI,V809-3689R,4719072804619,824142244302.0,172 mm,2.0,1,0,1,3,0,0,MHz,12 GB,15000 MHz,170 W,https://www.amazon.ca/dp/B08Z83QKWX?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
291,291,1180,MSI GeForce RTX 3080 Gaming Z Trio 12GB LHR,$993.76 USD,MSI,V389-402R,4719072922658,824142278666.0,323 mm,2.5,3,0,1,3,0,0,MHz,12 GB,19000 MHz,390 W,https://www.amazon.ca/dp/B09QKL8XG5?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
292,292,1182,MSI GeForce RTX 3080 Ventus 3X Plus 12G OC LHR,$942.98 USD,MSI,V389-400R,4719072926229,824142278673.0,305 mm,2.5,2,0,1,3,0,0,MHz,12 GB,19000 MHz,390 W,https://www.amazon.ca/dp/B09TNLQRSJ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
293,293,1186,MSI GT 710 Low Profile,$65.26 USD,MSI,GT 710 2GD3 LP,824142126905,,146 mm,1.0,0,0,1,0,1,1,954 MHz,2 GB,1600 MHz,10 W,https://www.amazon.ca/dp/B01DOFD0G8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
294,294,1193,MSI Radeon RX 5500 XT Gaming X,$230.99 USD,MSI,V382-001R,4719072688684,824142202715.0,247 mm,2.5,1,0,1,3,0,0,1845 MHz,8 GB,,140 W,https://www.amazon.ca/dp/B082G34GSL?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
295,295,1201,MSI Radeon RX 5700 XT Gaming X,$417.42 USD,MSI,V381-032R,4719072670849,824142196120.0,297 mm,3.0,2,0,1,3,0,0,1980 MHz,8 GB,,225 W,https://www.amazon.ca/dp/B07Y8XCB36?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
296,296,1203,MSI Radeon RX 580 Armor 8G OC,$210.34 USD,MSI,V341-064R,4719072516147,824142144886.0,269 mm,2.0,1,0,2,2,1,0,1366 MHz,8 GB,8000 MHz,150 W,https://www.amazon.ca/dp/B06XZQMMHJ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
297,297,1207,MSI Radeon RX 6400 Aero ITX,$151.59 USD,MSI,V508-012R,4719072946920,824142283356.0,172 mm,2.0,0,0,1,1,0,0,2321 MHz,4 GB,,53 W,https://www.amazon.ca/dp/B09XSG9H94?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
298,298,1253,PNY GeForce RTX 2060 SUPER XRL8 OC Twin Fan,$438.88 USD,PNY,VCG20608SDFPPB-O,751492630465,,235 mm,2.0,1,0,1,3,0,0,1680 MHz,8 GB,14000 MHz,175 W,https://www.amazon.ca/dp/B07TZ185FP?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
299,299,1254,PNY GeForce RTX 2070 XLR8 Gaming OC,$665.21 USD,PNY,VCG20708DFPPB-O,751492622125,,188 mm,2.0,1,0,1,2,1,0,1710 MHz,8 GB,14000 MHz,185 W,https://www.amazon.ca/PNY-GeForce%C2%AE-Gaming-Overclocked-Graphics/dp/B07H7FNVXF?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07H7FNVXF
300,300,1255,PNY GeForce RTX 2080 Ti Blower,$1167.99 USD,PNY,VCG2080T11BLMPB,751492621722,751492621722.0,293 mm,2.0,2,0,1,3,0,0,1545 MHz,11 GB,14000 MHz,260 W,https://www.amazon.ca/PNY-GeForce%C2%AE-2080-Blower-Graphics/dp/B07GJ5S6RY?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07GJ5S6RY
301,301,1256,PNY GeForce RTX 2080 Ti XLR8 Gaming OC,$1244.35 USD,PNY,VCG2080T11TFMPB-O,751492621715,,314 mm,2.0,2,0,1,3,0,0,1545 MHz,11 GB,14000 MHz,260 W,https://www.amazon.ca/dp/B07GJ7TV8L?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
302,302,1258,PNY GeForce RTX 2080 XLR8 Gaming OC Twin Fan,$792.78 USD,PNY,VCG20808DFPPB-O,751492621746,,293 mm,2.0,1,1,1,3,0,0,1710 MHz,8 GB,14000 MHz,225 W,https://www.amazon.ca/GeForce-2080-Gaming-Overclocked-Graphics/dp/B07Q2MNVQC?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07Q2MNVQC
303,303,1262,PowerColor Radeon RX 570 Red Devil,$172.55 USD,PowerColor,AXRX570 4GBD5-3DH/OC,4715409188902,,310 mm,2.0,1,0,0,0,0,0,1320 MHz,4 GB,,120 W,https://www.amazon.ca/dp/B071DF8SJV?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
304,304,1263,PowerColor Radeon RX 570 Red Dragon,$216.76 USD,PowerColor,AXRX570 4GBD5-3DHD/OC,4715409189084,,255 mm,2.0,1,0,0,0,0,0,1250 MHz,4 GB,,120 W,https://www.amazon.ca/dp/B06ZYRRW9T?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
305,305,1264,PowerColor Radeon RX 5700 XT,$240.6 USD,PowerColor,AXRX 5700XT 8GBD6-M3DH,4713436171737,,270 mm,2.0,1,1,1,3,0,0,1905 MHz,8 GB,,225 W,https://www.amazon.ca/PowerColor-Radeon-AXRX-5700Xt-8GBD6-M3DH/dp/B07T94Q788?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07T94Q788
306,306,1265,PowerColor Radeon RX 580 Red Devil,$239.11 USD,PowerColor,AXRX580 8GBD5-3DH/OC,4715409188957,4715409188957.0,255 mm,3.0,1,1,0,0,0,0,1380 MHz,8 GB,,185 W,https://www.amazon.ca/dp/B071DF8V4V?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
307,307,1266,PowerColor Radeon RX 580 Red Devil Golden Sample,$340.6 USD,PowerColor,AXRX580 8GBD5-3DHG/OC,4715409188964,,255 mm,3.0,1,1,0,0,0,0,1425 MHz,8 GB,,185 W,https://www.amazon.ca/dp/B06ZZCV9SY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
308,308,1268,PowerColor Radeon RX 580 Red Dragon V2,$213.44 USD,PowerColor,AXRX580 8GBD5-3DHDV2/OC,4715409189176,,255 mm,2.0,1,0,0,0,0,0,MHz,8 GB,,185 W,https://www.amazon.ca/dp/B0711QH8ZS?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
309,309,1273,PowerColor Radeon VII,$678.18 USD,PowerColor,AXVII 16GBHBM2-3DH,4713436171461,,280 mm,2.0,2,0,1,3,0,0,1750 MHz,16 GB,2000 MHz,300 W,https://www.amazon.ca/PowerColor-Radeon-16GB-Video-Graphics/dp/B07N815WLB?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07N815WLB
310,310,1278,Sapphire Nitro+ Radeon RX 5500 XT 8GB Special Edition,$247.3 USD,Sapphire,11295-05-20G,4895106288218,840777083529.0,257 mm,2.5,1,0,1,3,0,0,1845 MHz,8 GB,,140 W,https://www.amazon.ca/dp/B00JRKKSTC?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
311,311,1279,Sapphire Nitro+ Radeon RX 570 4G,$333.46 USD,Sapphire,11266-14-20G,4895106282667,,260 mm,2.0,1,0,0,0,0,0,1340 MHz,4 GB,,120 W,https://www.amazon.ca/Sapphire-11266-14-20G-Radeon-Backplate-Graphics/dp/B071CF1JFV?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071CF1JFV
312,312,1280,Sapphire Nitro+ Radeon RX 570 8G,$248.41 USD,Sapphire,11266-09-20G,4895106282179,,260 mm,2.0,1,0,0,0,0,0,1340 MHz,8 GB,,120 W,https://www.amazon.ca/Sapphire-11266-09-20G-Radeon-Backplate-Graphics/dp/B071XNH5BC?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071XNH5BC
313,313,1281,Sapphire Nitro+ Radeon RX 5700 XT,$452.79 USD,Sapphire,11293-03-40G,4895106287778,840777083086.0,135 mm,2.5,2,0,2,2,0,0,2010 MHz,8 GB,,225 W,https://www.amazon.ca/dp/B07XMNGVVD?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
314,314,1282,Sapphire Nitro+ Radeon RX 5700 XT 8G Special Edition,$468.86 USD,Sapphire,11293-05-40G,4895106288089,840777083390.0,306 mm,2.5,2,0,2,2,0,0,MHz,8 GB,,225 W,https://www.amazon.ca/dp/B081KRC1H2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
315,315,1284,Sapphire Nitro+ Radeon RX 580 4G,$267.84 USD,Sapphire,11265-07-20G,4895106281929,840777077238.0,260 mm,2.0,1,1,2,2,1,0,1411 MHz,4 GB,7000 MHz,185 W,https://www.amazon.ca/dp/B06ZZGXTTK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
316,316,1285,Sapphire Nitro+ Radeon RX 580 8G,$233.57 USD,Sapphire,11265-01-20G,4895106281868,840777077177.0,260 mm,2.0,1,1,2,2,1,0,1411 MHz,8 GB,8000 MHz,185 W,https://www.amazon.ca/Sapphire-11265-01-20G-Radeon-Backplate-Graphics/dp/B071QX74F9?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071QX74F9
317,317,1287,Sapphire Nitro+ Radeon RX 580 8G Special Edition,$276.96 USD,Sapphire,11265-21-20G,4895106283077,,260 mm,2.0,1,1,2,2,1,0,1430 MHz,8 GB,8400 MHz,185 W,https://www.amazon.ca/Sapphire-Backplate-Special-Graphic-11265-21-20G/dp/B073BKYBC5?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B073BKYBC5
318,318,1291,Sapphire Nitro+ Radeon RX 590 8G Special Edition,$195.84 USD,Sapphire,11289-01-20G,4895106286276,840777081587.0,260 mm,2.0,1,1,2,2,1,0,1560 MHz,8 GB,8400 MHz,175 W,https://www.amazon.ca/Sapphire-Backplate-Special-Graphic-11289-01-20G/dp/B07K12KNHG?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07K12KNHG
319,319,1293,Sapphire Nitro+ Radeon RX Vega 56,$609.74 USD,Sapphire,11276-01-40G,4895106284401,,316 mm,3.0,2,0,2,2,0,0,1550 MHz,8 GB,800 MHz,250 W,https://www.amazon.ca/Sapphire-11276-01-40G-Radeon-Nitro-Graphics/dp/B07958RQW5?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07958RQW5
320,320,1294,Sapphire Nitro+ Radeon RX Vega 64,$724.29 USD,Sapphire,11275-03-40G,4895106285057,840777080368.0,310 mm,3.0,2,0,1,1,0,0,1580 MHz,8 GB,945 MHz,300 W,https://www.amazon.ca/Sapphire-11275-03-40G-Radeon-Nitro-Graphics/dp/B07BQK8YV4?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07BQK8YV4
321,321,1296,Sapphire Pulse Radeon RX 550 4G,$105.9 USD,Sapphire,11268-01-20G,4895106282148,,158 mm,2.0,0,0,0,0,0,0,MHz,4 GB,,50 W,https://www.amazon.ca/Sapphire-Radeon-Pulse-Graphics-11268-01-20G/dp/B06ZY216Y2?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06ZY216Y2
322,322,1298,Sapphire Pulse Radeon RX 5500 XT,$219.06 USD,Sapphire,11295-01-20G,4895106288133,,233 mm,2.0,1,0,1,3,0,0,1845 MHz,8 GB,,140 W,https://www.amazon.ca/Sapphire-11295-01-20G-Radeon-Backplate-Graphics/dp/B082G2YY99?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B082G2YY99
323,323,1302,Sapphire Pulse Radeon RX 5600 XT,$332.21 USD,Sapphire,11296-01-20G,4895106288249,840777083550.0,254 mm,2.5,1,0,1,3,0,0,1620 MHz,6 GB,,150 W,https://www.amazon.ca/dp/B083R25Z94?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
324,324,1303,Sapphire Pulse Radeon RX 570 4G,$213.5 USD,Sapphire,11266-04-20G,4895106282025,840777077337.0,230 mm,2.0,1,0,0,0,0,0,1284 MHz,4 GB,,120 W,https://www.amazon.ca/Sapphire-Technology-Radeon-11266-04-20G-Backplate/dp/B06ZY21842?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06ZY21842
325,325,1304,Sapphire Pulse Radeon RX 570 Mini 4G,$203.1 USD,Sapphire,11266-06-20G,4895106282049,,170 mm,2.0,0,1,0,0,0,0,1244 MHz,4 GB,,120 W,https://www.amazon.ca/Sapphire-11266-06-20G-Radeon-PULSE-Graphics/dp/B06ZYWX744?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06ZYWX744
326,326,1305,Sapphire Pulse Radeon RX 5700,$349.64 USD,Sapphire,11294-01-20G,4895106287716,840777083024.0,254 mm,2.5,1,1,1,3,0,0,1750 MHz,8 GB,,180 W,https://www.amazon.ca/Sapphire-11294-01-20G-Radeon-Backplate-Graphics/dp/B07W954YN9?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07W954YN9
327,327,1306,Sapphire Pulse Radeon RX 5700 XT,$441.02 USD,Sapphire,11293-01-20G,4895106287693,840777083000.0,254 mm,2.5,1,1,1,3,0,0,1925 MHz,8 GB,,225 W,https://www.amazon.ca/dp/B07WC7683C?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
328,328,1308,Sapphire Pulse Radeon RX 580 4G,$211.21 USD,Sapphire,11265-09-20G,4895106281943,840777077252.0,230 mm,2.0,1,0,2,2,1,0,MHz,4 GB,7000 MHz,185 W,https://www.amazon.ca/dp/B071CPJZSX?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
329,329,1309,Sapphire Pulse Radeon RX 580 8G,$373.56 USD,Sapphire,11265-05-20G,4895106281905,840777077214.0,230 mm,2.0,1,0,2,2,1,0,1366 MHz,8 GB,8000 MHz,185 W,https://www.amazon.ca/dp/B06ZZ6FMF8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
330,330,1312,Sapphire Pulse Radeon RX Vega 56,$409.51 USD,Sapphire,11276-02-40G,4895106284593,840777079904.0,282 mm,2.5,2,0,1,3,0,0,1512 MHz,8 GB,,250 W,https://www.amazon.ca/dp/B07BGZNTQJ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
331,331,1329,Sapphire Radeon RX 5700,$327.9 USD,Sapphire,21294-01-20G,4895106287617,840777082928.0,268 mm,1.0,1,1,1,3,0,0,1725 MHz,8 GB,,180 W,https://www.amazon.ca/dp/B07TFRMJXH?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
332,332,1330,Sapphire Radeon RX 5700 XT,$404.75 USD,Sapphire,21293-01-40G,4895106287587,840777082898.0,272 mm,2.0,1,1,1,3,0,0,1905 MHz,8 GB,,225 W,https://www.amazon.ca/Sapphire-Radeon-GDDR6-Triple-Graphics/dp/B07T8C3SM8?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07T8C3SM8
333,333,1335,Sapphire Radeon VII,$678.22 USD,Sapphire,21291-01-40G,4895106286931,840777082249.0,280 mm,2.0,2,0,1,1,0,0,1750 MHz,16 GB,2000 MHz,300 W,https://www.amazon.ca/Sapphire-Radeon-16GB-Triple-Graphics/dp/B07N3F3QBG?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07N3F3QBG
334,334,1350,XFX Radeon RX 550 Single Fan,$94.99 USD,XFX,RX-550P4SFG5,778656075122,,170 mm,2.0,0,0,1,1,1,0,MHz,4 GB,3500 MHz,65 W,https://www.amazon.ca/XFX-AMD-Radeon-Core-RX-550P4SFG5/dp/B071QXB522?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071QXB522
